OBJECTID,Shape,nombre_establecimiento,sede_educativa,nucleo,servicio,sector,direccion,telefono,estado,vigencia,x_origen_nacional,y_origen_nacional,clasificacion,codigo_dane,cons_sede,dane_sede,longitud,latitud,cbml,codigo_comuna,nombre_comuna,codigo_barrio,nombre_barrio 
701,"(4716742.6972, 2249875.2366000004)",Centro Educativo Luz De Media Luna,Centro Educativo Luz De Media Luna,927,No Oficial,No Oficial,CL 59 45 D 56,2543875,Activo,2024,4716742.6972,2249875.2366,No Oficial-Principal,305001025959,30500102595901,305001025959,-75.56089254,6.25517511,10170210004,10,La Candelaria,1017,Los Ángeles
702,"(4714918.0616000015, 2243187.6426999997)",Colegio Pilares Del Castillo,Colegio Pilares Del Castillo,932,No Oficial,No Oficial,CL 11 A SUR 43 A 49,3229757,Activo,2024,4714918.0616,2243187.6427,No Oficial-Principal,305001026041,30500102604101,305001026041,-75.57708267,6.19463425,14220120003,14,El Poblado,1422,La Aguacatala
703,"(4713177.792800001, 2246896.622700002)",Centro Educativo Pelicanos,Centro Educativo Pelicanos,935,No Oficial,No Oficial,CR 72 26 61,6045916559,Activo,2024,4713177.7928,2246896.6227,No Oficial-Principal,305001026068,30500102606801,305001026068,-75.59296761,6.22808881,16050850018,16,Belén,1605,San Bernardo
704,"(4711895.6499, 2249101.018100001)",Centro Educativo Gimnasio Cantabrico,Centro Educativo Gimnasio Cantabrico,930,No Oficial,No Oficial,CR 83 42 16,416 35 86,Activo,2024,4711895.6499,2249101.0181,No Oficial-Principal,305001026076,30500102607601,305001026076,-75.60464893,6.24796046,12110370017,12,La América,1211,Simón Bolívar
705,"(4709337.9874, 2247563.0755000003)",Centro Educativo Pachamama,Centro Educativo Pachamama,934,No Oficial,No Oficial,CL 31 107 A 140,4122219-4129566,Activo,2024,4709337.9874,2247563.0755,No Oficial-Principal,305001026084,30500102608401,305001026084,-75.62768609,6.23394204,70850130032,70,Altavista,7004,San Pablo
706,"(4714414.4601, 2246163.636900004)",Centro Educativo Paleta De Colores,Centro Educativo Paleta De Colores,933,No Oficial,No Oficial,CL 19 54 15,2056614,Activo,2024,4714414.4601,2246163.6369,No Oficial-Principal,305001026114,30500102611401,305001026114,-75.58176308,6.22151697,15040400032,15,Guayabal,1504,Santa Fé
707,"(4713826.642100001, 2247499.265800003)",Preescolar Y Centro De Estimulacion Grandes Exploradores,Preescolar Y Centro De Estimulacion Grandes Exploradores,934,No Oficial,No Oficial,CL 30 C 65 F 106,2356193,Activo,2024,4713826.6421,2247499.2658,No Oficial-Principal,305001026122,30500102612201,305001026122,-75.58713256,6.23356584,16010050015,16,Belén,1601,Fátima
708,"(4714013.658300001, 2248343.873400001)",Centro Infantil Alegres Personitas,Centro Infantil Alegres Personitas,929,No Oficial,No Oficial,CR 66 35 21,2652969,Activo,2024,4714013.6583,2248343.8734,No Oficial-Principal,305001026149,30500102614901,305001026149,-75.58548046,6.24120988,11050240001,11,Laureles Estadio,1105,Los Conquistadores
709,"(4716274.4974, 2241633.628200002)",Centro De Desarrollo Infantil La Casa De Los Sueños,Centro De Desarrollo Infantil La Casa De Los Sueños,932,No Oficial,No Oficial, CL 20 A SUR 22 356,3043366068,Activo,2024,4716274.4974,2241633.6282,No Oficial-Principal,305001026165,30500102616501,305001026165,-75.56476134,6.18064421,14120020071,14,El Poblado,1412,San Lucas
710,"(4718664.5663, 2249401.9902)",Centro Educativo Amiguitos Creativos,Centro Educativo Amiguitos Creativos,924,No Oficial,No Oficial,CL 57 DD 22 B 16,2848337,Activo,2024,4718664.5663,2249401.9902,No Oficial-Principal,305001026181,30500102618101,305001026181,-75.54350815,6.25098094,08070420003,08,Villa Hermosa,0807,Los Mangos
711,"(4711718.327900001, 2246265.7490999997)",Preescolar Gepetto,Preescolar Gepetto,934,No Oficial,No Oficial,KR 83 AA 15 A 86,3415379,Activo,2024,4711718.3279,2246265.7491,No Oficial-Principal,305001026190,30500102619001,305001026190,-75.60612428,6.22232044,16120180012,16,Belén,1612,La Gloria
712,"(4713478.5132, 2249352.047600001)",Centro Educativo Nuevos Lideres,Centro Educativo Nuevos Lideres,929,No Oficial,No Oficial,CL 44 A 71 22,2507364,Activo,2024,4713478.5132,2249352.0476,No Oficial-Principal,305001026203,30500102620301,305001026203,-75.59035996,6.25030056,11170090003,11,Laureles Estadio,1117,Florida Nueva
713,"(4712506.695300002, 2249026.7274999972)",Centro Educativo El Castillo De Mickey ,Centro Educativo El Castillo De Mickey ,929,No Oficial,No Oficial,CL 38 B 79 48,4120653,Activo,2024,4712506.6953,2249026.7275,No Oficial-Principal,305001026211,30500102621101,305001026211,-75.59912524,6.24731616,11110100002,11,Laureles Estadio,1111,Lorena
714,"(4713938.001100001, 2250386.0573999994)",Centro Educativo Crecer Soñando,Centro Educativo Crecer Soñando,929,No Oficial,No Oficial,CR 70 A 51 31,2300297,Activo,2024,4713938.0011,2250386.0574,No Oficial-Principal,305001026220,30500102622001,305001026220,-75.58625471,6.25966905,11150070009,11,Laureles Estadio,1115,Cuarta Brigada
715,"(4714681.4365, 2252028.3861)",Centro Educativo Forjadores Del Mañana,Centro Educativo Forjadores Del Mañana,922,No Oficial,No Oficial,CR 70 74 90,441 14 33,Activo,2024,4714681.4365,2252028.3861,No Oficial-Principal,305001026238,30500102623801,305001026238,-75.579611,6.27454978,07070050012,07,Robledo,0707,Bosques de San Pablo
716,"(4711002.5867, 2250090.7799999993)",Preescolar Amigos De La Ciencia,Preescolar Amigos De La Ciencia,930,No Oficial,No Oficial,CR 96 47 A 33,4940736,Activo,2024,4711002.5867,2250090.78,No Oficial-Principal,305001026254,30500102625401,305001026254,-75.61276155,6.25686826,13080150036,13,San Javier,1308,San Javier No.2
717,"(4712888.5145, 2252856.8680000026)",Institucion Educativa Andreas Peter Hauri,Institucion Educativa Andreas Peter Hauri,923,Cobertura Contratada,No Oficial,CL 76 89 A 35,3044847500,Activo,2024,4712888.5145,2252856.868,Cobertura Contratada-Principal,305001026262,30500102626201,305001026262,-75.59584694,6.28195961,07160040035,07,Robledo,0716,Palenque
718,"(4712595.6392, 2250243.890900001)",Centro Infantil Avanza,Centro Infantil Avanza,930,No Oficial,No Oficial,CL 47 D 80 41,2505681,Activo,2024,4712595.6392,2250243.8909,No Oficial-Principal,305001026271,30500102627101,305001026271,-75.59837604,6.25832389,12050420017,12,La América,1205,La Floresta
719,"(4711724.706900001, 2246336.812400002)",Centro Educativo Pequeños Formadores,Centro Educativo Pequeños Formadores,935,No Oficial,No Oficial,CR 83 17 17,345 7434 - 603 3171,Activo,2024,4711724.7069,2246336.8124,No Oficial-Principal,305001026289,30500102628901,305001026289,-75.60606982,6.22296317,16120370029,16,Belén,1612,La Gloria
720,"(4712246.972500001, 2247019.713600002)",Centro Educativo Internacional La Sabiduria,Centro Educativo Internacional La Sabiduria,935,No Oficial,No Oficial,CL 28 80 71,3475451,Activo,2024,4712246.9725,2247019.7136,No Oficial-Principal,305001026301,30500102630101,305001026301,-75.60138214,6.2291602,16140170019,16,Belén,1614,La Palma
721,"(4711804.6488, 2249232.070199998)",Centro Educativo Venusitos,Centro Educativo Venusitos,930,No Oficial,No Oficial,CR 86 42 C 44,2520627/2538179,Activo,2024,4711804.6488,2249232.0702,No Oficial-Principal,305001026327,30500102632701,305001026327,-75.60547693,6.24914116,12040040007,12,La América,1204,La América
722,"(4719441.7014, 2251707.2874)",Colegio Basico Santa Maria De La Cruz,Colegio Basico Santa Maria De La Cruz,916,Cobertura Contratada,No Oficial,CR 23 C 75 C 246,2313169-2331133,Activo,2024,4719441.7014,2251707.2874,Cobertura Contratada-Principal,305001026335,30500102633501,305001026335,-75.53658751,6.2718569,03110220079,03,Manrique,0311,La Cruz
723,"(4712110.449100001, 2253384.135400001)",Colegio Luis Amigo Y Ferrer,Colegio Luis Amigo Y Ferrer,923,Cobertura Contratada,No Oficial,CL 65 C 94 C 80,4460612-4485168,Activo,2024,4712110.4491,2253384.1354,Cobertura Contratada-Principal,305001026343,30500102634301,305001026343,-75.60290041,6.2866914,60980280073,60,San Cristóbal,AE1,Área de Expansión Pajarito
724,"(4717406.055300001, 2248118.4951000046)",Centro Educativo Mundo Nuevo,Centro Educativo Mundo Nuevo,926,No Oficial,No Oficial,CR 31 46 57,2392570,Activo,2024,4717406.0553,2248118.4951,No Oficial-Principal,305001026378,30500102637801,305001026378,-75.5548222,6.23932195,09070160039,09,Buenos Aires,0907,Buenos Aires
725,"(4711627.568100001, 2248705.930400001)",Centro Educativo Mundo De Alegrias,Centro Educativo Mundo De Alegrias,930,No Oficial,No Oficial,CL 35 84 34,3207623221,Activo,2024,4711627.5681,2248705.9304,No Oficial-Principal,305001026386,30500102638601,305001026386,-75.60705318,6.24437669,12110070003,12,La América,1211,Simón Bolívar
726,"(4717526.537100001, 2247774.8512999993)",Centro Educativo La Alegria De Empezar,Centro Educativo La Alegria De Empezar,926,No Oficial,No Oficial,CL 43 28 22,2220502-3054757791,Activo,2024,4717526.5371,2247774.8513,No Oficial-Principal,305001026408,30500102640801,305001026408,-75.55371866,6.23622041,09100240008,09,Buenos Aires,0910,La Milagrosa
727,"(4712682.4634, 2246645.8817999996)",Centro Educativo Mi Casita Encantada,Centro Educativo Mi Casita Encantada,935,No Oficial,No Oficial,CL 21 A 76 44,3432950,Activo,2024,4712682.4634,2246645.8818,No Oficial-Principal,305001026416,30500102641601,305001026416,-75.59743129,6.22579996,16050350005,16,Belén,1605,San Bernardo
728,"(4712318.7674, 2247190.0967000015)",Centro Infantil Preescolar Mi Mundo Alegre,Centro Infantil Preescolar Mi Mundo Alegre,935,No Oficial,No Oficial,CL 29 80 04,5395825,Activo,2024,4712318.7674,2247190.0967,No Oficial-Principal,305001026424,30500102642401,305001026424,-75.60074113,6.23070374,16140340001,16,Belén,1614,La Palma
729,"(4711237.990000001, 2248626.7374000046)",Centro Educativo Mi Pequeña Jungla,Centro Educativo Mi Pequeña Jungla,930,No Oficial,No Oficial,CL 35 85 D 05,5856318,Activo,2024,4711237.99,2248626.7374,No Oficial-Principal,305001026432,30500102643201,305001026432,-75.61056916,6.2436433,12120060019,12,La América,1212,Santa Teresita
730,"(4717165.859200001, 2247678.4379999973)",Centro Educativo Amiguitos Pensadores,Centro Educativo Amiguitos Pensadores,926,No Oficial,No Oficial,CL 40 A 31 13,2160984,Activo,2024,4717165.8592,2247678.438,No Oficial-Principal,305001026441,30500102644101,305001026441,-75.55697296,6.23533295,09100060021,09,Buenos Aires,0910,La Milagrosa
731,"(4712314.22, 2245015.9600000046)",Centro Educativo Lunitas,Centro Educativo Lunitas,934,No Oficial,No Oficial,CL 1 A 77 A 92,3418650,Activo,2024,4712314.22,2245015.96,No Oficial-Principal,305001026459,30500102645901,305001026459,-75.60068554,6.21104829,16100140032,16,Belén,1610,El Rincón
732,"(4715713.1617, 2250527.248800002)",Centro Educativo Pequeños Triunfadores,Centro Educativo Pequeños Triunfadores,927,No Oficial,No Oficial,CL 61 A 55 A 66,5133332,Activo,2024,4715713.1617,2250527.2488,No Oficial-Principal,305001026467,30500102646701,305001026467,-75.57022292,6.26102431,10040210008,10,La Candelaria,1004,El Chagualo
733,"(4711572.577300002, 2246061.443000002)",Centro Educativo Infantil Arlequin,Centro Educativo Infantil Arlequin,935,No Oficial,No Oficial,CR 84 B 9 19,2773926,Activo,2024,4711572.5773,2246061.443,No Oficial-Principal,305001026475,30500102647501,305001026475,-75.60743186,6.22046692,16120090035,16,Belén,1612,La Gloria
734,"(4710937.020100001, 2250276.4711000007)",Centro Educativo Pequeños Exploradores,Centro Educativo Pequeños Exploradores,931,No Oficial,No Oficial,KR 98 A 47 07,2523925,Activo,2024,4710937.0201,2250276.4711,No Oficial-Principal,305001026483,30500102648301,305001026483,-75.61336225,6.25854403,13080190011,13,San Javier,1308,San Javier No.2
735,"(4713008.343600002, 2251219.3572000023)",Jardin Ingles Campestre,Jardin Ingles Campestre,923,No Oficial,No Oficial,CR 79 53 75,4216155,Activo,2024,4713008.3436,2251219.3572,No Oficial-Principal,305001026530,30500102653001,305001026530,-75.59469101,6.26716105,11140250022,11,Laureles Estadio,1114,Los Colores
736,"(4717765.2930000005, 2241841.4703)",Jardin Infantil Mañanitas,Jardin Infantil Mañanitas,932,No Oficial,No Oficial,CR 10 16 A SUR 56,3172711,Activo,2024,4717765.293,2241841.4703,No Oficial-Principal,305001026564,30500102656401,305001026564,-75.55130327,6.1825881,90040000100,90,Santa Elena,9001,Las Palmas
737,"(4715945.286400001, 2242629.6127000023)",Redcol - Colegio Vermont Medellin,Redcol - Colegio Vermont Medellin,932,No Oficial,No Oficial,CL 11 SUR 29 E 197,5209370,Activo,2024,4715945.2864,2242629.6127,No Oficial-Principal,305001026611,30500102661101,305001026611,-75.56777872,6.18963427,14110040010,14,El Poblado,1411,Los Balsos No.1
738,"(4716847.276300001, 2249516.7919000033)",Institucion Educativa Previa,Institucion Educativa Previa,927,No Oficial,No Oficial,CL 57 42 48,4481678,Activo,2024,4716847.2763,2249516.7919,No Oficial-Principal,305001026726,30500102672601,305001026726,-75.55993193,6.2519391,10170040007,10,La Candelaria,1017,Los Ángeles
739,"(4711695.284100001, 2249643.097400004)",Guarderia Y Preescolar Castillo De Colores,Guarderia Y Preescolar Castillo De Colores,930,No Oficial,No Oficial,CL 44 A 89 40,604 423 66 12,Activo,2024,4711695.2841,2249643.0974,No Oficial-Principal,305001800014,30500180001401,305001800014,-75.60648337,6.25285212,12040200006,12,La América,1204,La América
740,"(4712574.876, 2247882.9793000016)",Semillitas De Mostaza Centro De Desarrollo Infantil ,Semillitas De Mostaza Centro De Desarrollo Infantil ,934,No Oficial,No Oficial,KR 78 32 D 27,5591108,Activo,2024,4712574.876,2247882.9793,No Oficial-Principal,305001800031,30500180003101,305001800031,-75.59845828,6.23697915,16200140023,16,Belén,1620,El Nogal-Los Almendros
741,"(4716636.0824, 2249483.590900002)",Instituto De Educacion Formal Y No Formal Alianza Academica,Instituto De Educacion Formal Y No Formal Alianza Academica,927,No Oficial,No Oficial,KR 45 55 37,2545354,Activo,2024,4716636.0824,2249483.5909,No Oficial-Principal,305001800049,30500180004901,305001800049,-75.56183854,6.25162964,10180130020,10,La Candelaria,1018,Villa Nueva
742,"(4713262.8504, 2246939.2697)",Centro Infantil Mis Pequeñines,Centro Infantil Mis Pequeñines,935,No Oficial,No Oficial,CL 26 B 70 93 ,3435210,Activo,2024,4713262.8504,2246939.2697,No Oficial-Principal,305001800057,30500180005701,305001800057,-75.59220109,6.22847814,16050880024,16,Belén,1605,San Bernardo
743,"(4716773.165100001, 2249422.4174000025)",Colegio Nacional De Capacitacion Academica Y Cultural Cencal,Colegio Nacional De Capacitacion Academica Y Cultural Cencal,928,Cobertura Contratada,No Oficial,CL 56 41 155 ,4442048,Activo,2024,4716773.1651,2249422.4174,Cobertura Contratada-Principal,305001800065,30500180006501,305001800065,-75.56059735,6.25108262,10160510023,10,La Candelaria,1016,Boston
744,"(4708758.3456, 2252491.9903999995)",Centro Educativo Yaragua ,Centro Educativo Yaragua ,936,No Oficial,No Oficial,CL 62 127 109,3148872884,Activo,2024,4708758.3456,2252491.9904,No Oficial-Principal,305001800103,30500180010301,305001800103,-75.63314566,6.27847447,60000100067,60,San Cristóbal,AUC1,Cabecera Urbana Corregimiento San Cristóbal
745,"(4711652.4054000005, 2246087.7298000026)",Preescolar Caminantes,Preescolar Caminantes,934,No Oficial,No Oficial,KR 84 9 71,5850724,Activo,2024,4711652.4054,2246087.7298,No Oficial-Principal,305001800120,30500180012001,305001800120,-75.60671188,6.22070812,16120070037,16,Belén,1612,La Gloria
746,"(4711752.410100001, 2246097.222500002)",Mundo Magico Centro Educativo,Mundo Magico Centro Educativo,934,No Oficial,No Oficial,CL 13 83 A 3,5580144,Activo,2024,4711752.4101,2246097.2225,No Oficial-Principal,305001800138,30500180013801,305001800138,-75.60580888,6.2207984,16120050015,16,Belén,1612,La Gloria
747,"(4711671.4759, 2249564.1296000015)",Centro Educativo Mis Pinguinos,Centro Educativo Mis Pinguinos,930,No Oficial,No Oficial,KR 89 44 33,5095727,Activo,2024,4711671.4759,2249564.1296,No Oficial-Principal,305001800146,30500180014601,305001800146,-75.60669493,6.25213715,12040190022,12,La América,1204,La América
748,"(4715298.59, 2241770.7499)",Jardin Infantil Oso Curioso,Jardin Infantil Oso Curioso,932,No Oficial,No Oficial,CL 20 SUR 36 A 221 ,3137829,Activo,2024,4715298.59,2241770.7499,No Oficial-Principal,305001800189,30500180018901,305001800189,-75.57358311,6.18184126,14130020015,14,El Poblado,1413,El Diamante No.2
749,"(4712212.483700001, 2249812.0623000003)",Centro Educativo Pasos De Amor,Centro Educativo Pasos De Amor,930,No Oficial,No Oficial,KR 82 45 C 75 ,4883897,Activo,2024,4712212.4837,2249812.0623,No Oficial-Principal,305001800197,30500180019701,305001800197,-75.60181834,6.25440281,12050070022,12,La América,1205,La Floresta
750,"(4711107.415600001, 2249041.736600004)",Centro Educativo Las Cometas ,Centro Educativo Las Cometas ,930,No Oficial,No Oficial,KR 89 35 D 41,2520207,Activo,2024,4711107.4156,2249041.7366,No Oficial-Principal,305001800201,30500180020101,305001800201,-75.6117674,6.2473892,12090290021,12,La América,1209,Santa Mónica
751,"(4712940.1916, 2251125.1273000017)",Centro Educativo Mis Primeras Aventura,Centro Educativo Mis Primeras Aventura,923,No Oficial,No Oficial,CL 52 B 79 76,3015569244,Activo,2024,4712940.1916,2251125.1273,No Oficial-Principal,305001800219,30500180021901,305001800219,-75.59530253,6.26630611,11140150009,11,Laureles Estadio,1114,Los Colores
752,"(4716510.3417, 2250595.7293999996)",Colegio Formarte ,Colegio Formarte ,927,No Oficial,No Oficial,KR 50 C 64 39,4440404,Activo,2024,4716510.3417,2250595.7294,No Oficial-Principal,305001800227,30500180022701,305001800227,-75.56302358,6.26167866,10010490021,10,La Candelaria,1001,Prado
753,"(4717263.5055, 2253108.8231000006)",Centro Educativo Descubriendo Juntos,Centro Educativo Descubriendo Juntos,918,No Oficial,No Oficial,CL 93 49 31,4895915,Activo,2024,4717263.5055,2253108.8231,No Oficial-Principal,305001800235,30500180023501,305001800235,-75.55632962,6.2844322,04010060026,04,Aranjuez,0401,Berlín
754,"(4710640.993700002, 2249873.1433000024)",Centro Educativo Los Chicos De Harvard,Centro Educativo Los Chicos De Harvard,931,No Oficial,No Oficial,CL 41 97 51,5417495,Activo,2024,4710640.9937,2249873.1433,No Oficial-Principal,305001800243,30500180024301,305001800243,-75.61601853,6.25488448,13090020008,13,San Javier,1309,San Javier No.1
